zip_code,sumtotal
04736,35
04860,35
05358,35
05465,35
05677,35
06060,35
07522,35
07936,35
08083,35
08226,35
08322,35
08619,35
08802,35
09104,35
10927,35
11232,35
12198,35
12491,35
13090,35
13901,35
14422,35
14423,35
14810,35
14830,35
14845,35
14895,35
15424,35
15547,35
16346,35
16514,35
17048,35
17211,35
17350,35
17752,35
18254,35
18330,35
18332,35
19053,35
19540,35
19612,35
19715,35
20695,35
20704,35
21849,35
22556,35
23325,35
23661,35
24201,35
24471,35
24740,35
25124,35
27244,35
28510,35
28553,35
29125,35
29169,35
29836,35
30120,35
30263,35
30528,35
30824,35
31036,35
31460,35
31637,35
31763,35
32536,35
32540,35
32750,35
33355,35
34610,35
35051,35
35804,35
36330,35
36609,35
36702,35
36874,35
38068,35
38582,35
39466,35
39702,35
39819,35
41059,35
42345,35
43155,35
44089,35
44439,35
45323,35
45628,35
46373,35
46814,35
48015,35
48109,35
48140,35
48192,35
48657,35
48706,35
48746,35
49055,35
49237,35
49319,35
49795,35
49858,35
50047,35
50220,35
53017,35
53095,35
54202,35
54656,35
54733,35
55007,35
56378,35
56576,35
56701,35
57601,35
58461,35
60092,35
60104,35
60151,35
60160,35
60177,35
60446,35
60707,35
60827,35
61108,35
61109,35
61705,35
62016,35
62095,35
63049,35
63074,35
63077,35
63147,35
63468,35
64079,35
64137,35
64686,35
65565,35
65764,35
66088,35
66111,35
66531,35
66615,35
67144,35
68137,35
70062,35
70112,35
70445,35
70818,35
72432,35
74016,35
74152,35
74601,35
74727,35
74820,35
75217,35
75410,35
75951,35
76009,35
76273,35
76424,35
77015,35
77338,35
77402,35
77547,35
77574,35
78112,35
78463,35
78516,35
78724,35
79601,35
79754,35
80863,35
81526,35
81647,35
83246,35
83856,35
83869,35
84004,35
84157,35
84332,35
85123,35
85138,35
85203,35
85329,35
85628,35
89034,35
89084,35
89429,35
90062,35
90260,35
90262,35
91729,35
918,35
92407,35
92838,35
92856,35
93407,35
93432,35
93501,35
94210,35
94953,35
95410,35
95642,35
96011,35
97023,35
98061,35
98312,35
98570,35
98807,35
98844,35
99676,35
97018,34.17
50216,34
52544,34
53179,34
60136,34
60139,34
61616,34
70043,34
76950,34
78721,34
89506,34
98321,34
12464,33
13082,33
50006,33
50169,33
58282,33
65037,33
70401,33
97801,33
17042,32
20158,32
28604,32
28646,32
33055,32
35188,32
37680,32
43952,32
44906,32
95360,32
04730,31
05448,31
07035,31
11755,31
14219,31
14743,31
15205,31
27808,31
29470,31
30132,31
33903,31
42055,31
53140,31
60406,31
62040,31
64127,31
72002,31
83832,31
84721,31
89445,31
95383,31
29824,30.75
01010,30
01543,30
02346,30
02767,30
02907,30
03593,30
04769,30
05450,30
05676,30
06114,30
07310,30
07512,30
07657,30
08201,30
08611,30
08835,30
10961,30
12068,30
12106,30
13830,30
14139,30
14224,30
14837,30
15012,30
15025,30
15909,30
16701,30
16830,30
17319,30
17810,30
17985,30
19121,30
21128,30
21661,30
22642,30
23139,30
24064,30
27610,30
28465,30
28540,30
28625,30
28757,30
29306,30
29651,30
29673,30
29721,30
29745,30
30241,30
30474,30
30549,30
31750,30
33868,30
33875,30
33954,30
33981,30
34101,30
34116,30
34744,30
35040,30
35760,30
35950,30
36618,30
36689,30
36869,30
37602,30
39474,30
39740,30
40217,30
40337,30
42040,30
42337,30
43964,30
44047,30
44614,30
44646,30
45052,30
45651,30
46580,30
46816,30
47112,30
47541,30
48209,30
48386,30
48412,30
48621,30
48822,30
49269,30
49930,30
50233,30
51201,30
51436,30
51543,30
52207,30
52571,30
55387,30
56531,30
57020,30
58702,30
59354,30
59714,30
59845,30
60101,30
61880,30
62088,30
62294,30
63010,30
63552,30
64060,30
65270,30
68701,30
68947,30
70647,30
70775,30
70820,30
72016,30
72044,30
73601,30
75042,30
75226,30
75943,30
76655,30
77271,30
77713,30
78102,30
78220,30
78667,30
80603,30
81226,30
82718,30
82939,30
83809,30
85269,30
85307,30
85933,30
87821,30
89029,30
89149,30
92225,30
92678,30
94083,30
95422,30
95485,30
95488,30
95524,30
96266,30
97017,30
97448,30
97491,30
97538,30
98903,30
98941,30
99323,30
99576,30
88201,29.5
08850,29
12454,29
16508,29
18328,29
21658,29
47711,29
60532,29
60548,29
61065,29
70179,29
77657,29
79761,29
81006,29
85746,29
02150,28
03275,28
08067,28
12027,28
18465,28
27214,28
28214,28
32927,28
33579,28
37705,28
50638,28
62881,28
66104,28
78148,28
95742,28
10453,27
18334,27
19934,27
28304,27
30624,27
49037,27
49738,27
55038,27
56586,27
60163,27
80017,27
01569,26
02644,26
03084,26
03448,26
04345,26
04353,26
10548,26
12989,26
14777,26
15312,26
17236,26
20636,26
22524,26
25851,26
27522,26
30721,26
31711,26
31833,26
32569,26
35747,26
44641,26
50314,26
55734,26
56448,26
62247,26
62618,26
63382,26
65787,26
69118,26
70814,26
72753,26
72927,26
73554,26
74032,26
75126,26
76096,26
76155,26
77044,26
79119,26
82331,26
85192,26
85344,26
87413,26
88021,26
88301,26
91763,26
95366,26
95466,26
95832,26
96047,26
97396,26
97419,26
98589,26
99109,26
00681,25
01081,25
01170,25
01560,25
01904,25
02025,25
02189,25
02814,25
02830,25
02861,25
02892,25
03033,25
03048,25
03082,25
03102,25
03222,25
03237,25
03238,25
03256,25
03785,25
03813,25
03839,25
03901,25
04002,25
04006,25
04010,25
04027,25
04252,25
04344,25
04554,25
04563,25
04578,25
04858,25
04864,25
04920,25
04953,25
05043,25
05154,25
05353,25
05462,25
05473,25
05647,25
05656,25
05760,25
05763,25
05828,25
05833,25
06029,25
06092,25
06226,25
06231,25
06259,25
06334,25
06439,25
06604,25
06812,25
07080,25
07411,25
07435,25
07436,25
07643,25
07720,25
07848,25
07946,25
08068,25
08244,25
08260,25
08362,25
08528,25
08610,25
08885,25
09021,25
09114,25
09705,25
09825,25
09834,25
10118,25
10245,25
10470,25
10472,25
10537,25
10540,25
10965,25
11421,25
11738,25
11935,25
11952,25
11957,25
12086,25
12118,25
12122,25
12480,25
12492,25
12513,25
12544,25
12736,25
12747,25
12775,25
12853,25
12932,25
13032,25
13073,25
13135,25
13164,25
13452,25
13624,25
13656,25
13788,25
13842,25
14445,25
14470,25
14489,25
14514,25
14586,25
14589,25
14606,25
14826,25
14870,25
14889,25
14905,25
15059,25
15071,25
15081,25
15224,25
15461,25
15767,25
16117,25
16344,25
16354,25
16374,25
17025,25
17028,25
17094,25
17099,25
17345,25
17551,25
17606,25
17851,25
17963,25
17972,25
18062,25
18101,25
18102,25
18407,25
18421,25
18630,25
18642,25
18707,25
18842,25
18950,25
19015,25
19030,25
19101,25
19145,25
19365,25
19533,25
19547,25
19601,25
19608,25
19952,25
19977,25
20136,25
20177,25
20188,25
20619,25
20676,25
20725,25
20758,25
21036,25
21040,25
21100,25
21223,25
21639,25
21821,25
22195,25
22216,25
22448,25
22473,25
22644,25
22740,25
22940,25
22942,25
23069,25
23089,25
23801,25
23846,25
23872,25
24012,25
24073,25
24136,25
24151,25
24202,25
24421,25
24579,25
24701,25
25164,25
25315,25
25411,25
26032,25
26301,25
26554,25
27028,25
27260,25
27261,25
27295,25
27306,25
27536,25
27588,25
27596,25
27702,25
27810,25
27871,25
27889,25
27944,25
28052,25
28081,25
28164,25
28166,25
28212,25
28338,25
28387,25
28422,25
28462,25
28673,25
28736,25
29040,25
29046,25
29115,25
29126,25
29202,25
29370,25
29388,25
29410,25
29435,25
29445,25
29456,25
29611,25
29642,25
29646,25
29848,25
29860,25
30028,25
30213,25
30248,25
30257,25
30514,25
30536,25
30557,25
30560,25
30603,25
30710,25
30747,25
31216,25
31312,25
31313,25
31525,25
31537,25
31558,25
31643,25
31709,25
31808,25
31908,25
32097,25
32119,25
32124,25
32129,25
32345,25
32350,25
32351,25
32362,25
32513,25
32548,25
32730,25
32763,25
32907,25
33073,25
33082,25
33184,25
33185,25
33306,25
33475,25
33762,25
33897,25
33909,25
33972,25
34030,25
34120,25
34274,25
34420,25
34429,25
34606,25
35010,25
35042,25
35062,25
35214,25
35221,25
35473,25
36080,25
36108,25
36268,25
36526,25
36535,25
36670,25
36853,25
36875,25
37031,25
37048,25
37097,25
37115,25
37185,25
37187,25
37189,25
37220,25
37317,25
37617,25
37683,25
37709,25
37874,25
38088,25
38221,25
38237,25
38329,25
38557,25
38637,25
38680,25
38834,25
38930,25
39066,25
39071,25
39232,25
39437,25
39573,25
39629,25
39735,25
39756,25
39815,25
40228,25
40253,25
40444,25
41016,25
41056,25
42261,25
42333,25
43060,25
43061,25
43072,25
43240,25
43616,25
44011,25
44028,25
44117,25
44412,25
44446,25
44629,25
44730,25
44833,25
44904,25
44905,25
45030,25
45106,25
45107,25
45214,25
45223,25
45245,25
45344,25
45402,25
45415,25
45638,25
45766,25
45807,25
45822,25
45891,25
46112,25
46121,25
46122,25
46164,25
46168,25
46204,25
46391,25
46526,25
46561,25
46807,25
46938,25
46975,25
47167,25
47308,25
47373,25
47403,25
47424,25
47429,25
47446,25
47546,25
47834,25
47854,25
47909,25
48191,25
48213,25
48357,25
48381,25
48437,25
48438,25
48609,25
48622,25
48733,25
48806,25
48813,25
48817,25
48930,25
49076,25
49088,25
49097,25
49126,25
49201,25
49267,25
49431,25
49437,25
49442,25
49455,25
49534,25
49621,25
49670,25
49719,25
49733,25
49734,25
49925,25
50201,25
50263,25
50316,25
50327,25
50441,25
51024,25
51030,25
51301,25
52314,25
52645,25
52804,25
53108,25
53130,25
53146,25
53149,25
53175,25
53185,25
53225,25
53237,25
53525,25
53529,25
53530,25
53566,25
53807,25
54005,25
54021,25
54027,25
54135,25
54166,25
54211,25
54455,25
54459,25
54481,25
54558,25
54626,25
54634,25
54669,25
54720,25
54723,25
54730,25
54965,25
54983,25
55040,25
55045,25
55046,25
55313,25
55374,25
55751,25
55944,25
56007,25
56265,25
56273,25
56278,25
56360,25
56377,25
56387,25
56469,25
56472,25
56484,25
56514,25
56549,25
56570,25
56650,25
57004,25
57107,25
57766,25
58067,25
58078,25
58301,25
58401,25
58623,25
58703,25
58763,25
59001,25
59301,25
59639,25
59759,25
59771,25
59804,25
59825,25
59847,25
60081,25
60119,25
60449,25
60455,25
60463,25
60472,25
60559,25
60942,25
61010,25
61068,25
61260,25
61264,25
61349,25
61350,25
61951,25
62681,25
62864,25
62906,25
63014,25
63020,25
63028,25
63351,25
63623,25
63701,25
63730,25
64048,25
64075,25
64098,25
64155,25
64439,25
64734,25
65072,25
65536,25
65622,25
65746,25
65770,25
65802,25
66012,25
66013,25
66070,25
66203,25
66220,25
66427,25
66762,25
67029,25
67062,25
67124,25
67152,25
67235,25
67337,25
67356,25
68067,25
683,25
68372,25
68423,25
68522,25
68527,25
68979,25
69126,25
70053,25
70072,25
70114,25
70301,25
70444,25
70570,25
70663,25
70665,25
70767,25
70791,25
70807,25
71245,25
71251,25
71469,25
72022,25
72079,25
72116,25
72190,25
72222,25
72713,25
72764,25
72917,25
72923,25
72941,25
73007,25
73075,25
73119,25
73121,25
73131,25
73481,25
73644,25
74005,25
74037,25
74044,25
74047,25
74107,25
74112,25
74574,25
74641,25
75010,25
75048,25
75086,25
75137,25
75140,25
75143,25
75376,25
75428,25
75460,25
75633,25
75662,25
75707,25
75711,25
75712,25
75862,25
75948,25
76084,25
76258,25
76301,25
76302,25
76374,25
76442,25
76487,25
76525,25
76629,25
76636,25
77001,25
77023,25
77091,25
77245,25
77274,25
77331,25
77383,25
77422,25
77423,25
77426,25
77436,25
77471,25
77486,25
77539,25
77583,25
77963,25
78052,25
78266,25
78336,25
78340,25
78503,25
78612,25
78644,25
78834,25
78840,25
79015,25
79084,25
79411,25
79604,25
79703,25
80219,25
80223,25
80236,25
80249,25
80421,25
80455,25
80474,25
80536,25
80549,25
80759,25
80866,25
80933,25
81137,25
81242,25
83316,25
83330,25
83338,25
83605,25
83619,25
83653,25
83835,25
83858,25
84025,25
84037,25
84049,25
84081,25
84128,25
84741,25
85033,25
85051,25
85210,25
85236,25
85321,25
85392,25
85409,25
85625,25
85636,25
85935,25
86329,25
86402,25
86404,25
86510,25
87004,25
87042,25
87551,25
87574,25
88008,25
89030,25
89166,25
89570,25
90017,25
90057,25
90231,25
90248,25
90306,25
90606,25
90608,25
91031,25
92143,25
92241,25
92255,25
92311,25
92320,25
92530,25
92619,25
92623,25
92628,25
92860,25
93245,25
93255,25
93292,25
93307,25
93406,25
93553,25
93721,25
94164,25
94520,25
94586,25
94621,25
94929,25
95212,25
95222,25
95241,25
95345,25
95486,25
95494,25
95528,25
95629,25
95713,25
95841,25
95912,25
95968,25
96024,25
96037,25
96052,25
96150,25
96214,25
96520,25
96738,25
96779,25
96785,25
96824,25
969,25
97040,25
97051,25
97146,25
97386,25
97525,25
97741,25
98227,25
98238,25
98320,25
98328,25
98550,25
98577,25
98620,25
98629,25
98828,25
98851,25
99036,25
99114,25
99123,25
99615,25
99623,25
99629,25
99803,25
04274,24
49456,24
54929,24
71060,24
06331,23
12809,23
33955,23
36107,23
45204,23
45377,23
45432,23
46544,23
48326,23
60131,23
64776,23
65803,23
98082,23
02839,22
08077,22
15104,22
20678,22
28594,22
29643,22
31326,22
48131,22
72040,22
73507,22
95341,22
99672,22
03885,21
04655,21
12958,21
14572,21
38108,21
44405,21
75766,21
76140,21
82435,21
87522,21
90715,21
01107,20.04
63050,20.02
05230,20
05362,20
06478,20
07825,20
12849,20
13348,20
15857,20
17214,20
17340,20
17401,20
19082,20
19124,20
20733,20
21710,20
22503,20
25504,20
27332,20
28618,20
30274,20
31917,20
32135,20
32707,20
33136,20
34452,20
38261,20
44483,20
46385,20
47904,20
48021,20
50619,20
51246,20
53944,20
54727,20
54763,20
56093,20
60586,20
61016,20
62839,20
64747,20
65081,20
65773,20
71137,20
72650,20
72761,20
74010,20
74051,20
74076,20
74953,20
75474,20
75760,20
76873,20
77835,20
78597,20
78630,20
79925,20
80229,20
80402,20
84088,20
84129,20
91617,20
92606,20
93535,20
94569,20
97227,20
97524,20
98310,20
98511,20
09752,19
28120,19
28792,19
29550,19
34473,19
39567,19
65656,19
66870,19
82223,19
85901,19
88047,19
89702,19
29829,18
48611,18
57262,18
72114,18
75152,18
96766,18
66211,17
13480,16
30046,16
33983,16
35953,16
44615,16
54451,16
56431,16
74957,16
97122,16
01367,15
02790,15
04285,15
04330,15
04640,15
05039,15
05051,15
05059,15
05303,15
05404,15
05491,15
07656,15
11228,15
11568,15
12124,15
13662,15
14031,15
15084,15
15639,15
16055,15
17084,15
19135,15
20736,15
20754,15
21014,15
21221,15
21718,15
23149,15
24354,15
27316,15
27565,15
28134,15
28590,15
28613,15
29588,15
29927,15
30517,15
32113,15
32508,15
33189,15
33880,15
33902,15
34474,15
34714,15
34945,15
35405,15
37411,15
42701,15
43140,15
43610,15
44514,15
44883,15
45631,15
46221,15
46507,15
47172,15
48217,15
48453,15
48658,15
48738,15
49057,15
51028,15
52144,15
53073,15
53110,15
53565,15
53932,15
54212,15
54520,15
54728,15
54937,15
55069,15
55107,15
55903,15
56304,15
57075,15
57732,15
60097,15
60133,15
62281,15
63016,15
63936,15
64085,15
64138,15
71653,15
72842,15
73008,15
73701,15
76105,15
76856,15
78013,15
78523,15
78553,15
78566,15
81023,15
81426,15
83262,15
83876,15
84317,15
84767,15
85142,15
85339,15
89801,15
915,15
92169,15
92231,15
94572,15
96091,15
96349,15
98134,15
98387,15
99027,15
99929,15
23176,14
33541,14
46069,14
97487,14
07976,13
13207,13
30313,13
32256,13
48125,13
64864,13
22508,12.75
16731,12.5
85547,12.5
18346,12
77028,12
92086,12
96065,12
01540,11
04476,11
12136,11
12823,11
16933,11
38344,11
53177,11
61244,11
66850,11
89183,11
919,11
01452,10
01607,10
02651,10
03836,10
03842,10
05772,10
07438,10
11414,10
12432,10
12803,10
12883,10
13856,10
15801,10
18051,10
18370,10
26041,10
27330,10
28150,10
28684,10
29376,10
29512,10
29528,10
31707,10
32580,10
32759,10
32934,10
33471,10
36033,10
36525,10
36801,10
37127,10
43783,10
45050,10
46319,10
49617,10
50070,10
53074,10
55071,10
60191,10
61021,10
74363,10
75088,10
77288,10
77803,10
84415,10
85652,10
90220,10
95063,10
99141,10
78713,9
83011,9
08065,8
14886,8
30103,8
39203,8
50321,8
85754,8
28170,7
30501,7
95432,7
23308,6
27292,6
49401,6
W6 8R,6
05453,5
06078,5
20882,5
25555,5
43832,5
85143,5
96749,5
07460,4
46120,4
67156,4
03290,3
37801,3
40011,3
43310,3
39730,2
10715,1
19050,1
01351,0
05769,0
11934,0
12845,0
30012,0
33542,0
36265,0
44144,0
49504,0
85738,0
95487,0
99216,0
06051,-1
08105,-1
17356,-1
91708,-1
06335,-2
82414,-2
27820,-3
30701,-3
32773,-3
98675,-4
38961,-5
95565,-5
27832,-6
32177,-6
46517,-6
81063,-6
96812,-8
07203,-10
07205,-10
15136,-10
28745,-10
38611,-10
64683,-10
19040,-11
37501,-11
77085,-12
10523,-13
01223,-15
03825,-15
08031,-15
18509,-15
18518,-15
33838,-15
38801,-15
43302,-15
55382,-15
76086,-15
77506,-15
79088,-15
81521,-15
90303,-16
95446,-16
43231,-19
46011,-19
85122,-19
02151,-20
19973,-20
50250,-20
50428,-20
62207,-20
71112,-20
28086,-23
78064,-24
01718,-25
02904,-25
05468,-25
06519,-25
20746,-25
36542,-25
39701,-25
43064,-25
44471,-25
54552,-25
59729,-25
72837,-25
77076,-25
85356,-25
90037,-25
91733,-25
92233,-25
92517,-25
96106,-25
30238,-27
03223,-30
30253,-30
35173,-30
43213,-30
61944,-30
66086,-30
70520,-30
75125,-30
48127,-32
01118,-35
06610,-35
19939,-35
47977,-35
60491,-35
62966,-35
76052,-35
28679,-38
25801,-40
63042,-40
08094,-45
20952,-45
71701,-45
90255,-45
23224,-46
78599,-46
80241,-46
02019,-50
04259,-50
08091,-50
27559,-50
30294,-50
30547,-50
39335,-50
43465,-50
46532,-50
53218,-50
60452,-50
68787,-50
80831,-50
86401,-50
95461,-50
95462,-50
30127,-53
98558,-53
93277,-55
55103,-59
76063,-59
92548,-60
67206,-62
28698,-65
45780,-65
78233,-65
08005,-70
18032,-70
45305,-70
64145,-72
36558,-75
38654,-75
72554,-75
19464,-78
34221,-80
85340,-85
97303,-90
08514,-100
21623,-100
38771,-100
54001,-100
66547,-100
55121,-110
77099,-114
91746,-123
44260,-135
13475,-140
92277,-142
31792,-145
10973,-147
94147,-147
34653,-160
53210,-165
14615,-175
02381,-184
70122,-198
85653,-201
89101,-205
80022,-220
18972,-225
49969,-247
08858,-265
11729,-277
94552,-328
02537,-342
72120,-345
11429,-346
64086,-347
07432,-350
30755,-368
11559,-428
97028,-500
30080,-534.5
57105,-593
48141,-600
34682,-750
37763,-772.7
94547,-794
64056,-915
77034,-990
98424,-994
72758,-1414
87002,-1620
10573,-1674
46731,-2500
21401,-4717
98166,-8069
